139,0.29688,0.29678,9.5177e-05,5.0182e-14
140,0.80408,0.44072,-0,0.36336
141,1.5578,1.3167,0.24109,-0
142,0.40212,0.13689,0.26523,-0
143,0.36765,0.36762,3.0336e-05,1.199e-14
144,0.13659,0.12202,0.01457,-0
145,-0,-7.4579e-10,8.3492e-10,4.8311e-10
146,-0,-7.4579e-10,8.3492e-10,4.8311e-10
147,0.24034,0.097245,0.14309,-0
148,0.36715,0.15719,-0,0.20996
149,0.17329,0.17328,-0,4.2191e-06
150,-0,2.5496e-11,1.2314e-10,1.4787e-11
151,-0,-7.4579e-10,8.3492e-10,4.8311e-10
152,0.26865,0.00096117,0.26769,-0
153,0.28168,0.072401,0.20928,-0
154,0.20514,0.11004,0.095106,-0
155,0.36652,0.27994,0.086572,-0
156,0.25993,0.2596,0.0003341,9.992e-16
157,0.85903,0.6599,0.037054,0.16207
158,0.16871,0.1372,-0,0.03151
159,-0,4.334e-11,1.4396e-10,2.5351e-11
160,-0,4.334e-11,1.4396e-10,2.5351e-11
161,0.26113,0.19719,-0,0.063942
162,-0,2.5496e-11,1.2314e-10,1.4787e-11
163,0.16158,0.16157,1.257e-05,-0
164,0.27031,0.17859,0.091721,4.4409e-16
165,0.35839,0.19576,0.16263,-0
166,0.36348,0.34248,0.021002,-0
167,0.34657,0.34653,4.0344e-05,-0
168,0.34657,0.34657,5.4309e-06,-0
169,-0,4.334e-11,1.4396e-10,2.5351e-11
170,0.33839,0.019236,-0,0.31915
171,0.36785,0.074589,-0,0.29327
172,0.36652,0.3199,-0,0.046615
173,0.31441,0.016246,-0,0.29817
174,0.28763,0.081247,4.8628e-14,0.20638
175,-0,4.334e-11,1.4396e-10,2.5351e-11
176,-0,2.5496e-11,1.2314e-10,1.4787e-11
177,0.27799,0.27763,-0,0.00035242
178,0.33866,0.32564,5.8842e-15,0.013019
179,-0,-3.8259e-08,2.5172e-08,1.4852e-08
180,-0,-7.4579e-10,8.3492e-10,4.8311e-10
181,0.59758,0.24884,-0,0.34874
182,0.26865,0.093077,-0,0.17558
183,-0,2.5496e-11,1.2314e-10,1.4787e-11
184,0.36785,0.36781,4.7033e-05,-0
185,0.24034,0.24033,9.933e-06,-0
186,0.17851,0.17851,-0,6.5042e-07
187,0.32189,0.01105,0.31084,-0
188,-0,-3.8259e-08,2.5172e-08,1.4852e-08
189,-0,2.5496e-11,1.2314e-10,1.4787e-11
190,0.3676,1.3117e-05,-0,0.36759
191,0.20371,0.17101,-0,0.032698
192,0.17851,0.17851,-0,4.5073e-06
193,0.3065,0.20045,0.10604,-0
194,0.053983,0.053912,7.1032e-05,5.6621e-15
195,-0,-7.4579e-10,8.3492e-10,4.8311e-10
196,0.33526,0.18737,0.14789,-0
197,0.07976,0.079759,9.9695e-07,-0
198,0.34657,0.069109,0.27746,-0
199,0.43052,0.43052,3.3862e-14,3.1584e-07
200,0.57619,0.30572,0.27047,-0
201,0.15193,0.15167,-0,0.00026721
202,1.5498,1.3125,0.23731,-0
203,0.71078,0.71078,-0,1.3964e-06
204,0.74954,0.49671,4.4743e-07,0.25283
205,0.36348,0.36346,-0,2.919e-05
206,0.15193,0.12061,-0,0.031324
207,0.25993,0.022866,-0,0.23706
208,0.29863,0.29829,-0,0.00033441
209,-0,4.334e-11,1.4396e-10,2.5351e-11
210,0.34251,0.3425,8.3161e-06,-0
211,-0,4.334e-11,1.4396e-10,2.5351e-11
212,0.29863,6.9844e-05,-0,0.29856
213,0.36785,0.26279,-0,0.10506
214,-0,4.334e-11,1.4396e-10,2.5351e-11
215,0.3301,0.24924,-0,0.080853
216,-0,4.334e-11,1.4396e-10,2.5351e-11
217,0.086646,0.086645,-0,6.9003e-07
218,0.086646,0.086642,-0,3.8889e-06
219,0.36478,0.362,-0,0.0027737
220,0.27799,0.27478,0.0032031,1.1102e-15
221,0.36779,0.36777,2.2099e-05,-0
222,-0,-3.8259e-08,2.5172e-08,1.4852e-08
223,0.094824,0.09482,-0,4.0265e-06
224,0.3662,7.1669e-05,-0,0.36613
225,0.3367,0.26043,-0,0.076265
226,0.18948,0.057482,-0,0.132
227,0.31825,0.31824,-0,4.5062e-06
228,0.060505,0.060435,-0,6.9861e-05
229,-0,-3.8259e-08,2.5172e-08,1.4852e-08
230,0.16666,0.16666,-0,9.1224e-07
231,0.67715,0.67715,-0,2.8972e-06
232,0.33062,0.19947,0.13115,-0
233,0.32189,0.0025587,-0,0.31933
234,0.18948,0.15917,-0,0.030312
235,-0,4.334e-11,1.4396e-10,2.5351e-11
236,-0,-7.4579e-10,8.3492e-10,4.8311e-10
237,0.13213,0.13213,1.0029e-06,-0
238,-0,-7.4579e-10,8.3492e-10,4.8311e-10
239,-0,-7.4579e-10,8.3492e-10,4.8311e-10
240,-0,-7.4579e-10,8.3492e-10,4.8311e-10
241,0.15193,0.15193,-0,7.9654e-07
242,0.35793,0.35786,-0,7.4627e-05
243,0.33424,0.33424,-0,3.5112e-06
244,-0,2.5496e-11,1.2314e-10,1.4787e-11
245,0.36119,0.037608,4.774e-15,0.32358
246,0.34657,0.34657,9.4064e-07,-0
247,0.36041,0.27883,0.081585,-0
248,0.29375,0.22028,0.073469,-0
249,-0,-3.8259e-08,2.5172e-08,1.4852e-08
250,0.3662,0.2876,0.078599,-0
251,-0,-3.8259e-08,2.5172e-08,1.4852e-08
252,-0,2.5496e-11,1.2314e-10,1.4787e-11
253,0.36652,0.19953,0.16698,8.2601e-14
254,-0,4.334e-11,1.4396e-10,2.5351e-11
255,0.35567,0.35559,7.7951e-05,-0
256,0.3662,0.29404,0.072162,-0
257,0.29863,0.29829,-0,0.00033441
258,0.43089,0.2796,-0,0.15129
259,-0,-3.8259e-08,2.5172e-08,1.4852e-08
260,0.32189,0.32188,-0,3.4874e-06
261,0.086646,0.086565,-0,8.0968e-05
262,-0,-3.8259e-08,2.5172e-08,1.4852e-08
263,0.44596,0.44596,1.3323e-15,6.2332e-06
264,0.21576,0.17149,-0,0.044273
265,-0,-7.4579e-10,8.3492e-10,4.8311e-10
266,-0,-7.4579e-10,8.3492e-10,4.8311e-10
267,0.15525,0.15524,6.7987e-06,-0
268,0.18495,0.18494,6.5315e-07,-0
269,0.24586,0.04169,0.20417,-0
270,0.60735,0.30233,0.30502,-0
271,0.51854,0.51854,1.6653e-15,1.6653e-15
272,0.3662,0.11129,-0,0.25491
273,0.072861,1.0231e-05,-0,0.07285
274,-0,4.334e-11,1.4396e-10,2.5351e-11
275,0.34099,0.20734,-0,0.13365
276,0.32248,0.14659,-0,0.17589
277,-0,6.7027e-11,1.3281e-10,3.7002e-11
278,-0,2.5496e-11,1.2314e-10,1.4787e-11
279,0.34657,0.0016787,-0,0.34489
280,-0,4.334e-11,1.4396e-10,2.5351e-11
281,-0,4.334e-11,1.4396e-10,2.5351e-11
282,-0,4.334e-11,1.4396e-10,2.5351e-11
283,0.84708,0.84607,1.0352e-06,0.001009
284,-0,-7.4579e-10,8.3492e-10,4.8311e-10
285,NaN,NaN,NaN,NaN
286,0.36729,0.20357,0.16372,-0
287,0.36565,0.0043239,0.36133,-0
288,-0,-3.8259e-08,2.5172e-08,1.4852e-08
289,0.1973,0.0055934,2.7867e-14,0.19171
290,0.36266,0.01372,-0,0.34894
291,0.35247,0.00052267,-0,0.35195
292,-0,4.334e-11,1.4396e-10,2.5351e-11
293,0.30995,0.082693,-0,0.22726
294,0.16666,0.16665,-0,4.9005e-06
295,0.9688,0.88641,1.5107e-07,0.082386
296,0.3065,0.083834,0.22266,-0
297,-0,-3.8259e-08,2.5172e-08,1.4852e-08
298,0.35435,0.14549,7.7716e-16,0.20886
299,0.099518,0.099417,-0,0.00010034
300,0.2544,0.2544,-0,1.0399e-06
301,-0,6.7027e-11,1.3281e-10,3.7002e-11
302,0.18948,0.088849,0.10064,-0
303,-0,4.334e-11,1.4396e-10,2.5351e-11
304,-0,2.5496e-11,1.2314e-10,1.4787e-11
305,-0,2.5496e-11,1.2314e-10,1.4787e-11
306,0.23026,4.6516e-05,0.23021,-0
307,0.086646,0.086645,1.7602e-07,-0
308,0.5402,0.097069,0.44313,-0
309,0.30464,0.30461,-0,2.1425e-05
310,-0,2.5496e-11,1.2314e-10,1.4787e-11
311,-0,2.5496e-11,1.2314e-10,1.4787e-11
312,0.21576,0.21576,1.0711e-06,-0
313,0.19062,0.18622,-0,0.0043989
314,0.10906,0.080372,-0,0.028686
315,1.0047,0.68659,3.6279e-07,0.3181
316,0.65387,0.35544,4.4717e-07,0.29842
317,-0,-7.4579e-10,8.3492e-10,4.8311e-10
318,-0,-7.4579e-10,8.3492e-10,4.8311e-10
319,0.53971,0.061076,-0,0.47863
320,-0,2.5496e-11,1.2314e-10,1.4787e-11
321,-0,2.5496e-11,1.2314e-10,1.4787e-11
322,0.31978,0.16905,-0,0.15073
323,0.21129,0.0070114,-0,0.20428
324,0.56237,0.5623,1.1191e-07,7.751e-05
325,0.79083,0.46006,-0,0.33077
326,0.36753,0.35938,0.0081451,8.8818e-16
327,1.0539,0.99196,1.3323e-15,0.061945
328,0.68763,0.35519,-0,0.33244
329,0.31387,0.13148,1.4433e-15,0.18239
330,-0,2.5496e-11,1.2314e-10,1.4787e-11
331,0.31565,0.10458,-0,0.21106
332,0.14135,0.015322,0.12603,-0
333,1.1342,1.1342,7.5487e-07,-0
334,-0,2.5496e-11,1.2314e-10,1.4787e-11
335,-0,-7.4579e-10,8.3492e-10,4.8311e-10
336,-0,-3.8259e-08,2.5172e-08,1.4852e-08
337,0.35938,0.35928,9.778e-05,-0
338,-0,4.334e-11,1.4396e-10,2.5351e-11
339,-0,4.334e-11,1.4396e-10,2.5351e-11
340,0.94567,0.59119,-0,0.35448
341,-0,4.334e-11,1.4396e-10,2.5351e-11
342,-0,2.5496e-11,1.2314e-10,1.4787e-11
343,0.16419,0.10839,-0,0.055796
344,0.33782,0.26025,-0,0.077572
345,-0,4.334e-11,1.4396e-10,2.5351e-11
346,-0,4.334e-11,1.4396e-10,2.5351e-11
347,0.39121,0.3912,-0,5.3327e-06
348,-0,-7.4579e-10,8.3492e-10,4.8311e-10
349,-0,-3.8259e-08,2.5172e-08,1.4852e-08
350,0.3123,0.28403,0.02827,-0
351,0.19547,0.041418,0.15405,-0
352,0.36785,0.071871,-0,0.29598
353,-0,-7.4579e-10,8.3492e-10,4.8311e-10
354,0.27877,0.10394,0.17483,-0
355,-0,-7.4579e-10,8.3492e-10,4.8311e-10
356,0.32679,0.046796,-0,0.28
357,0.31978,0.15991,-0,0.15987
358,0.19547,0.12952,-0,0.065945
359,0.22342,0.20375,-0,0.019673
360,0.31087,0.055175,-0,0.2557
361,-0,6.7027e-11,1.3281e-10,3.7002e-11
362,0.19183,0.15195,0.039885,-0
363,-0,2.5496e-11,1.2314e-10,1.4787e-11
364,-0,-3.8259e-08,2.5172e-08,1.4852e-08
365,0.36313,0.097843,-0,0.26528
366,-0,2.5496e-11,1.2314e-10,1.4787e-11
367,0.29863,0.29859,-0,3.683e-05
368,0.3065,0.047477,0.25902,4.885e-15
369,-0,2.5496e-11,1.2314e-10,1.4787e-11
370,2.0105,1.3624,0.17118,0.47696
371,0.3468,0.013671,-0,0.33313
372,1.5576,1.5576,8.031e-07,8.7691e-06
373,0.4293,0.4293,4.4599e-07,5.1492e-06
374,0.34657,0.34657,9.4064e-07,-0
375,0.086646,0.086645,1.7602e-07,-0
376,0.36041,0.13759,0.22283,-0
377,0.33839,0.33838,6.8752e-07,-0
378,-0,-3.8259e-08,2.5172e-08,1.4852e-08
379,-0,4.334e-11,1.4396e-10,2.5351e-11
380,0.073886,0.073804,-0,8.1229e-05
381,0.21576,0.15937,-0,0.056396
382,0.46511,0.33433,-0,0.13078
383,-0,2.5496e-11,1.2314e-10,1.4787e-11
384,-0,4.334e-11,1.4396e-10,2.5351e-11
385,0.73592,0.38246,0.35346,-0
386,0.15749,0.00020319,-0,0.15729
387,1.1629,0.96053,-0,0.2024
388,0.093892,0.0036404,0.090252,-0
389,0.96202,0.61133,0.35069,-0
390,1.1688,0.88425,0.28453,1.2743e-06
391,0.47957,0.2371,-0,0.24247
392,0.36788,0.15637,0.21151,-0
393,0.31978,0.24684,0.072937,-0
394,0.24414,0.24271,0.0014242,1.0902e-13
395,-0,-7.4579e-10,8.3492e-10,4.8311e-10
396,0.083555,0.083546,9.2145e-06,-0
397,0.29863,0.29862,-0,3.4102e-06
398,0.16687,0.16687,-0,3.8368e-06
399,-0,4.334e-11,1.4396e-10,2.5351e-11
400,-0,4.334e-11,1.4396e-10,2.5351e-11
401,-0,4.334e-11,1.4396e-10,2.5351e-11
402,-0,4.334e-11,1.4396e-10,2.5351e-11
403,0.1699,0.16329,0.0066121,-0
404,-0,-7.4579e-10,8.3492e-10,4.8311e-10
405,-0,-3.8259e-08,2.5172e-08,1.4852e-08
406,0.07976,0.07976,6.5897e-07,-0
407,-0,-7.4579e-10,8.3492e-10,4.8311e-10
408,-0,-7.4579e-10,8.3492e-10,4.8311e-10
409,-0,4.334e-11,1.4396e-10,2.5351e-11
410,-0,4.334e-11,1.4396e-10,2.5351e-11
411,-0,2.5496e-11,1.2314e-10,1.4787e-11
412,0.28763,0.20638,0.081245,-0
413,0.21799,6.1559e-05,0.21793,-0
414,0.36266,0.33427,0.028389,1.4433e-15
415,-0,4.334e-11,1.4396e-10,2.5351e-11
416,-0,4.334e-11,1.4396e-10,2.5351e-11
417,0.32364,0.27726,-0,0.046385
418,-0,-3.8259e-08,2.5172e-08,1.4852e-08
419,0.3675,0.36747,3.1239e-05,-0
420,0.34657,0.34653,4.0344e-05,-0
421,0.21576,0.2155,-0,0.00025734
422,0.064393,0.064134,-0,0.00025937
423,-0,4.334e-11,1.4396e-10,2.5351e-11
424,0.34657,0.34657,-0,4.4413e-06
425,0.33062,0.30365,-0,0.026974
426,0.086646,0.086625,-0,2.1088e-05
427,0.16871,0.16871,9.8239e-07,-0
428,-0,-7.4579e-10,8.3492e-10,4.8311e-10
429,0.28763,0.081733,0.20589,-0
430,0.63651,0.63651,-0,-0
431,0.1047,0.10468,1.6109e-05,-0
432,-0,-3.8259e-08,2.5172e-08,1.4852e-08
433,0.84654,0.84652,1.3891e-05,-0
434,0.78618,0.78618,-0,-0
435,0.24034,0.15898,0.08136,-0
436,0.35793,0.35793,3.5008e-06,-0
437,0.11684,0.082871,0.033969,-0
438,-0,-7.4579e-10,8.3492e-10,4.8311e-10
439,0.58999,0.29755,-0,0.29244
440,0.20453,0.060036,9.5257e-14,0.1445
441,0.53234,0.21775,-0,0.31459
442,0.91681,0.76761,4.5639e-07,0.1492
443,-0,4.334e-11,1.4396e-10,2.5351e-11
444,-0,4.334e-11,1.4396e-10,2.5351e-11
445,0.33602,0.33602,7.101e-07,-0
446,0.1047,0.09103,0.013666,-0
447,0.90517,0.64585,0.25931,-0
448,0.35054,0.35047,6.9934e-05,2.2204e-16
449,-0,2.5496e-11,1.2314e-10,1.4787e-11
450,0.49179,0.3577,0.1341,-0
451,0.15715,0.07331,0.083841,-0
452,0.34309,0.34302,7.5852e-05,8.8818e-16
453,-0,2.5496e-11,1.2314e-10,1.4787e-11
454,0.13838,0.0050614,1.4433e-15,0.13332
455,0.35686,0.23217,-0,0.12468
456,0.21092,0.061004,-0,0.14991
457,0.064393,0.064393,6.5738e-07,-0
458,-0,4.334e-11,1.4396e-10,2.5351e-11
459,0.35435,0.0025807,-0,0.35177
460,-0,4.334e-11,1.4396e-10,2.5351e-11
461,0.16419,0.16392,-0,0.00026566
462,-0,2.5496e-11,1.2314e-10,1.4787e-11
463,0.3347,0.3347,6.6563e-07,-0
464,0.36729,0.10503,0.26226,-0
465,0.17851,0.17851,-0,3.7419e-06
466,0.3675,0.3675,6.3155e-07,-0
467,0.3662,0.35944,0.0067655,-0
468,0.07976,0.07976,2.0587e-07,-0
469,0.36652,0.36643,-0,8.9098e-05
470,-0,4.334e-11,1.4396e-10,2.5351e-11
471,0.2757,0.2757,2.2163e-07,-0
472,0.34657,0.0012858,-0,0.34529
473,0.20708,0.0012253,-0,0.20585
474,-0,4.334e-11,1.4396e-10,2.5351e-11
475,-0,-7.4579e-10,8.3492e-10,4.8311e-10
476,-0,2.5496e-11,1.2314e-10,1.4787e-11
477,0.33839,0.070885,-0,0.2675
478,-0,4.334e-11,1.4396e-10,2.5351e-11
479,-0,4.334e-11,1.4396e-10,2.5351e-11
480,-0,4.334e-11,1.4396e-10,2.5351e-11
481,1.1214,0.83176,0.1761,0.11355
482,0.1047,0.1047,7.0533e-07,-0
483,0.1973,0.19689,6.3671e-13,0.00041379
484,0.094824,0.094824,-0,9.3055e-07
485,-0,2.5496e-11,1.2314e-10,1.4787e-11
486,0.36765,0.11615,-0,0.2515
487,0.064393,0.06439,-0,3.7219e-06
488,-0,2.5496e-11,1.2314e-10,1.4787e-11
489,0.30611,9.3298e-05,-0,0.30601
490,-0,-7.4579e-10,8.3492e-10,4.8311e-10
491,0.068815,0.068792,2.2208e-05,-0
492,-0,-3.8259e-08,2.5172e-08,1.4852e-08
493,-0,2.5496e-11,1.2314e-10,1.4787e-11
494,0.13213,0.13186,-0,0.00026958
495,-0,2.5496e-11,1.2314e-10,1.4787e-11
496,-0,2.5496e-11,1.2314e-10,1.4787e-11
497,-0,2.5496e-11,1.2314e-10,1.4787e-11
498,-0,2.5496e-11,1.2314e-10,1.4787e-11
499,1.1683,0.87356,0.001098,0.29368
500,NaN,NaN,NaN,NaN
501,0.22342,0.18455,0.038878,-0
502,0.11541,0.11539,2.8462e-05,1.4433e-15
503,-0,-3.8259e-08,2.5172e-08,1.4852e-08
504,0.36701,0.28556,0.081448,-0
505,-0,-3.8259e-08,2.5172e-08,1.4852e-08
506,0.073886,0.073865,2.0531e-05,-0
507,0.43733,0.27363,0.1637,-0
508,0.46114,0.46107,-0,6.2186e-05
509,0.44157,0.44157,-0,3.735e-06
510,0.29023,0.16093,0.1293,-0
511,0.22745,0.22743,1.7577e-05,-0
512,0.36041,0.13759,0.22283,-0
513,0.27031,0.13516,-0,0.13515
514,0.35426,0.35425,4.957e-06,-0
515,0.29877,0.098344,-0,0.20043
516,0.533,0.533,3.4464e-06,-0
517,-0,1.6865e-10,1.7029e-10,1.2365e-10
518,0.07976,0.079758,-0,2.9037e-06
519,-0,2.5496e-11,1.2314e-10,1.4787e-11
520,0.07976,0.079757,-0,3.5152e-06
521,0.21576,0.2157,-0,6.114e-05
522,0.28763,0.28737,-0,0.00025703
523,0.36119,4.407e-05,0.36115,-0
524,-0,4.334e-11,1.4396e-10,2.5351e-11
525,-0,4.334e-11,1.4396e-10,2.5351e-11
526,0.2576,0.2576,-0,3.0785e-06
527,0.29375,0.22028,-0,0.073471
528,0.35686,0.3509,-0,0.0059565
529,-0,-3.8259e-08,2.5172e-08,1.4852e-08
530,-0,2.5496e-11,1.2314e-10,1.4787e-11
531,0.49526,0.49526,-0,-0
532,0.29375,0.29375,-0,1.1645e-06
533,0.11684,0.11675,-0,9.0557e-05
534,-0,2.5496e-11,1.2314e-10,1.4787e-11
535,-0,-7.4579e-10,8.3492e-10,4.8311e-10
536,0.25993,0.25993,9.4702e-14,9.4702e-14
537,-0,-3.8259e-08,2.5172e-08,1.4852e-08
538,0.15193,0.15193,7.1529e-07,-0
539,-0,-7.4579e-10,8.3492e-10,4.8311e-10
540,0.61688,0.61688,9.3259e-08,-0
541,0.33839,0.003976,-0,0.33441
542,0.36383,0.31662,0.047213,-0
543,NaN,NaN,NaN,NaN
544,0.20719,0.046928,0.16026,-0
545,0.24426,0.14057,0.10369,-0
546,0.2316,0.079207,0.1524,-0
547,-0,4.334e-11,1.4396e-10,2.5351e-11
548,0.30421,0.26528,-0,0.038926
549,0.11684,0.082828,-0,0.034012
550,-0,4.334e-11,1.4396e-10,2.5351e-11
551,0.36167,0.14574,-0,0.21594
552,-0,4.334e-11,1.4396e-10,2.5351e-11
553,-0,6.7027e-11,1.3281e-10,3.7002e-11
554,0.15497,0.15497,7.7716e-15,2.255e-07
555,-0,2.5496e-11,1.2314e-10,1.4787e-11
556,0.24414,0.24252,-0,0.001618
557,-0,4.334e-11,1.4396e-10,2.5351e-11
558,0.16058,0.16028,-0,0.00030054
559,0.31951,0.19975,-0,0.11976
560,0.29863,0.29861,1.4307e-05,-0
561,NaN,NaN,NaN,NaN
562,0.057058,0.056796,0.00026223,-0
563,-0,-3.8259e-08,2.5172e-08,1.4852e-08
564,0.35247,0.35239,7.3542e-05,-0
565,-0,4.334e-11,1.4396e-10,2.5351e-11
566,0.50201,0.50201,1.6653e-15,1.6653e-15
567,0.10958,0.082169,6.6613e-16,0.027411
568,0.31733,0.065711,-0,0.25162
569,0.34145,0.34034,1.1605e-12,0.00111
570,0.29375,0.22028,-0,0.073472
571,1.38,1.0555,0.32451,-0
572,-0,4.334e-11,1.4396e-10,2.5351e-11
573,-0,-7.4579e-10,8.3492e-10,4.8311e-10
574,-0,-3.8259e-08,2.5172e-08,1.4852e-08
575,0.14135,0.14135,2.1043e-07,-0
576,-0,-7.4579e-10,8.3492e-10,4.8311e-10
